"Date","Isleta_mean_daily_div_cfs","SanAcacia_mean_daily_div_cfs","MeanPERCN","MeanCHICN","MeanBELCN","MeanCHACN","MeanCACCN","Mean_cfs_SanAcacia","Mean_cfs_BosFarms","Ag_DCU_cfs_5","Riparian_DCU_cfs_5","OpenWater_DCU_cfs_5","Rain_cfs_5","Ag_DCU_cfs_6","Riparian_DCU_cfs_6","OpenWater_DCU_cfs_6","Rain_cfs_6","Ag_DCU_cfs_7","Riparian_DCU_cfs_7","OpenWater_DCU_cfs_7","Rain_cfs_7","Ag_DCU_cfs_8","Riparian_DCU_cfs_8","OpenWater_DCU_cfs_8","Rain_cfs_8"
2003-05-25,297.375,245.583333333333,NA,47.8125,194.25,23.3125,32,237,NA,155.4,64.5,7.7,160.3,11.9,31.5,5.4,1.6,161.7,170.6,18.3,1,0,40.8,8.2,0
2003-05-26,292.729166666667,NA,NA,48.1458333333333,197.166666666667,15.4166666666667,32,230,NA,253.2,102.5,12.1,69.8,12.3,33.5,5.7,2.1,151.9,157.2,17,14.3,0,37.2,7.5,0.3
2003-05-27,300.145833333333,239.354166666667,NA,48.8125,206.729166666667,10.7291666666667,33.875,238,NA,247,100.1,11.7,0,13.3,35.8,6,0,138,143.6,14.9,76.6,0,35.3,7.1,1.8
2003-05-28,299.25,464.625,NA,48.0416666666667,205.979166666667,8.58333333333333,36.6458333333333,633,NA,276.3,111.3,12.9,0,13.3,37.2,6,0,151.2,153.5,16.2,0,0,35.2,6.8,0
2003-05-29,NA,436.416666666667,NA,NA,NA,NA,NA,569,NA,298.3,122.4,13.8,0,14,38.6,6.2,0,157.9,161.4,16.8,0,0,37.5,7.3,0
2003-05-30,290.604166666667,497.041666666667,NA,48.25,204.25,3.27083333333333,34.8333333333333,702,NA,273.4,111.3,12.7,0,13.2,36.4,5.9,0,146.3,151.8,15.6,0,0,36.1,7.1,0
2003-05-31,285.916666666667,465.541666666667,NA,48.0416666666667,199.375,5.14583333333333,33.3541666666667,621,NA,263.9,106.5,11.9,40,13.2,36.3,5.8,10.7,157.7,166,16.9,8.1,0,39.1,7.5,0
2003-06-01,288.520833333333,540.645833333333,NA,47.8333333333333,195.125,13.3125,32.25,796,NA,204.9,83.3,9.3,16.3,9.9,27.7,4.4,1.1,117.9,124.2,12.5,43.8,0,29.6,5.7,0.9
2003-06-02,297.166666666667,NA,NA,47.7916666666667,195.875,21.5,32,669,NA,240.7,97.4,10.7,76.4,11.7,33,5.1,5.3,153.4,163.8,16.4,55.1,0,38.2,7.3,2.3
2003-06-03,299.583333333333,329.25,NA,48.2291666666667,197.666666666667,21.6875,32,406,NA,259.3,106.1,11.5,8.7,15.6,41.4,6.6,1.1,163.1,161.5,16.3,5.8,0,36.4,6.8,0.1
2003-06-04,306.5,282.8125,NA,58.5625,201.958333333333,13.9791666666667,32,315,NA,285,117.7,12.8,1.3,15,41.9,6.4,4.3,167.6,169.2,17.1,9,0,37.2,6.8,1.1
2003-06-05,314.75,270,NA,65.7291666666667,199.395833333333,17.5,32.125,265,NA,332.8,138.4,14.7,0,14.9,44.9,6.5,0,172.6,187,17.8,8.4,0,43.7,7.9,115.9
2003-06-06,291.125,260.125,NA,55.3125,192.354166666667,11.4583333333333,32,254,NA,327.6,135.4,14.3,0,15.1,44.8,6.6,3.7,163.4,170.7,16.6,26.2,0,39.6,7.3,11.1
2003-06-07,291.958333333333,217.770833333333,NA,47.75,192.083333333333,20.125,32,204,NA,289.4,118.5,12.7,0,15.4,43.4,6.5,0,179,190.5,18.1,0,0.1,45.3,8.2,0
2003-06-08,287.208333333333,181.645833333333,NA,47.9791666666667,190.166666666667,17.0625,32,161,NA,297.7,123.2,13.1,3.2,13.4,41,5.8,0,141.4,151.9,14.3,93,0,35.6,6.4,15.4
2003-06-09,280.604166666667,177.458333333333,NA,47.7916666666667,191.020833333333,8.91666666666667,32.875,155,NA,187.9,76.4,8.2,35.1,8,24.6,3.3,64.7,149,142.4,15.4,223.3,0,25.4,4.4,6
2003-06-10,272.3125,147.5625,NA,48.3125,189.208333333333,1,33.7916666666667,122,NA,329.6,134.8,14,0,15.3,44.3,6.4,0,181.5,192.6,18.1,0,0.1,44.4,7.9,0
2003-06-11,289.145833333333,146.479166666667,NA,47.9166666666667,189.541666666667,17.0833333333333,34.6041666666667,117,NA,329.9,134.2,13.7,0,15.4,43.3,6.2,0,214.6,213.3,21.6,0,0,43.7,7.9,0
2003-06-12,301.020833333333,129.729166666667,NA,54.875,190.6875,21.4583333333333,34,98.8,NA,326,133.1,13.5,0,16.1,45.9,6.5,0,180.8,191.1,17.8,0,0,44,7.9,0
2003-06-13,304.75,106.333333333333,NA,56.1875,194.354166666667,21.0416666666667,33.1666666666667,74.3,NA,326.6,134.5,13.3,0,16.5,46.7,6.7,0,194.2,198.3,19,0,0,43.4,7.7,0
2003-06-14,293.625,103.020833333333,NA,56.4166666666667,195.145833333333,9.14583333333333,32.9166666666667,68.9,NA,361.5,146.9,14.9,0,19.4,53.2,7.6,0,281.2,260.1,27.3,0,0.1,46.5,8.2,0
2003-06-15,296.916666666667,114.4375,NA,57.5208333333333,198.229166666667,6.45833333333333,34.7083333333333,80.4,NA,376.7,156.5,15.8,90.8,16.6,50.3,6.7,11.3,171.7,185.4,16.8,8.3,0,43.6,7.7,1.2
2003-06-16,NA,96.8125,NA,NA,NA,NA,NA,60.5,NA,332,134.9,13.3,3.2,14.6,44,5.9,0,163,184.3,16.2,3.7,0.1,45.5,7.9,0
2003-06-17,304.145833333333,129.875,NA,51.6458333333333,202.729166666667,15.2708333333333,34.5,91.4,NA,272.3,111,11.1,174.9,12.3,36.4,4.9,20.5,136.5,141.4,13,81.4,0,31.6,5.5,0.2
2003-06-18,303.895833333333,102.5625,NA,48.0416666666667,203.125,17.625,35.1041666666667,65.3,NA,168,68.2,6.8,42.6,6.8,21.2,2.9,4.5,140.9,148.5,14.4,648.2,0,29.7,5.1,84.4
2003-06-19,305.291666666667,110.229166666667,NA,47.9166666666667,201.8125,21.375,34.1875,69.7,NA,239.6,97.2,9.4,104,10.8,31.5,4.3,72,126.3,138.6,12.1,89.5,0,33.4,5.7,2.1
2003-06-20,302.375,131.708333333333,NA,48.3333333333333,203.270833333333,17.0625,33.7083333333333,98.3,NA,302.6,122.4,12.1,1.8,13.9,41,5.6,1.6,180.3,197.8,17.5,17.8,0.1,45.7,7.9,6.1
2003-06-21,297.916666666667,120.583333333333,NA,48.6041666666667,199.354166666667,15.7291666666667,34.2291666666667,93.8,NA,371.1,150,14.7,0,18.3,52.5,7.2,0,244.8,246.5,23.6,0,0.1,50.3,8.6,0
2003-06-22,289.666666666667,108.416666666667,NA,48.4791666666667,197.75,9.47916666666667,33.9583333333333,77,NA,373.6,152.3,14.8,0,18.5,53.5,7.3,0,276.8,268.7,26.9,0,0.1,50.3,8.6,0
2003-06-23,285.541666666667,105.625,NA,48.5416666666667,197.625,4.875,34.5,71.9,NA,406.5,165.9,16.2,0,20.1,57.7,7.7,0,231.8,241.5,21.3,0,0.1,53.5,9.1,0
2003-06-24,286.979166666667,95.7291666666667,NA,47.75,193.145833333333,11.0833333333333,35,64.1,NA,407.1,166.9,16.2,0,21.3,61.1,8.2,0,244.3,249.4,22.5,0,0.1,53.5,9.1,0
2003-06-25,280.020833333333,93.0833333333333,NA,46.7916666666667,194.229166666667,3.4375,35.5625,59.7,NA,382.5,155.7,14.8,0,18.7,53.4,7.2,0,204.3,208.4,18.8,0,0.1,45.6,7.7,0
2003-06-26,283.229166666667,84.1041666666667,NA,46.6875,195.25,5.29166666666667,36,49.4,NA,362.4,151.3,14.3,0,18.5,55.4,7.3,0,273.4,274.9,26.4,0,0.1,53.1,8.8,0
2003-06-27,456.979166666667,73.5208333333333,156.291666666667,50.8958333333333,199.958333333333,14.2291666666667,35.6041666666667,45.8,NA,370,154,14.7,0,15.6,48.4,6.2,0,145,152.6,13.2,37.4,0,34.2,5.7,2.5
2003-06-28,443.604166666667,66.4583333333333,147.25,52.75,199.104166666667,9.9375,34.5625,41.3,NA,347.9,142.2,13.5,0.8,16,47.2,6.2,0,238.7,236.4,22.9,0.9,0,45,7.5,0
2003-06-29,444.020833333333,68.3958333333333,149.9375,52.8958333333333,199.104166666667,7.625,34.4583333333333,41.4,NA,398.6,166.6,15.7,0,20.6,61.7,7.9,0,273.8,258.5,25.5,0,0,45.3,7.5,0
2003-06-30,429.708333333333,72.0833333333333,166.916666666667,53.3333333333333,173.104166666667,1.125,35.2291666666667,43.2,NA,392.5,161.5,15.2,0,17.7,52.8,6.8,0,267.4,265.1,25.4,0,0.1,49,7.9,0
2003-07-01,NA,NA,NA,NA,NA,NA,NA,39.8,NA,391.4,162.5,15.2,0,17.1,53.5,6.7,0,189.7,209,17.7,0,0.1,47.9,7.9,0
2003-07-02,NA,NA,NA,NA,NA,NA,NA,32.5,NA,385.7,160.2,14.8,0,18.1,54.6,7,0,260.9,269,24.9,0,0.1,53,8.6,0
2003-07-03,413.833333333333,59.125,193.8125,53.1875,123.583333333333,9.41666666666667,33.8333333333333,28.1,NA,391.1,163.6,15.1,0,19.1,56.9,7.3,0,257.5,267.1,23.9,0,0.1,54.6,8.8,0
2003-07-04,437.5,59.5833333333333,213.6875,53.6041666666667,125.3125,9.14583333333333,35.75,27.2,NA,405.5,170,15.5,0,18.2,56.7,7.1,0,220.7,237.5,20.3,0,0.1,51.1,8.2,0.1
2003-07-05,422.75,59.3958333333333,192.520833333333,52.7916666666667,124.625,17.9583333333333,34.8541666666667,26.1,NA,412.7,173.1,15.7,0,19.4,59.5,7.4,0,286.8,283.3,26.9,0,0.1,50.2,7.9,0
2003-07-06,427.979166666667,59.6875,196.479166666667,52.8125,123.75,21.0416666666667,33.8958333333333,25.2,NA,401.8,169.8,15.2,0,18.5,56.7,7.1,0,214.6,227.5,19.4,8,0.1,48.9,7.7,0
2003-07-07,439.5625,60.6458333333333,155.1875,52.4791666666667,174.666666666667,22.1875,35.0416666666667,25,NA,398.2,167.9,14.9,0,17.8,55.9,6.9,0,196.2,219.3,17.9,0.7,0.1,50.2,7.9,0
2003-07-08,469.583333333333,60.0208333333333,163.104166666667,52.7708333333333,205.645833333333,13.9166666666667,34.1458333333333,23.5,NA,402.6,171.9,15.1,0,19.3,60.5,7.3,0,278.3,287.3,26,0,0.1,54.6,8.6,0
2003-07-09,NA,59.8125,NA,NA,NA,NA,NA,22.4,NA,409.4,174.3,15.3,0,18.1,57.5,7.1,0,269.7,279.2,25.2,0,0.1,52.4,8.2,0
2003-07-10,NA,59.3958333333333,NA,NA,NA,NA,NA,21.2,NA,408.2,176.2,15.4,0,17.7,57.7,6.9,0,244.2,248.9,22.9,462.9,0,44.8,7.1,39.8
2003-07-11,448.104166666667,59.0833333333333,129.333333333333,53.3958333333333,214.354166666667,14.8333333333333,36.1875,20.2,NA,355.3,151.9,13.2,0.3,16.3,51.9,6.2,0,188.3,213.5,17,0,0,48,7.3,0.4
2003-07-12,451.104166666667,59.6875,137.333333333333,53.2708333333333,222.9375,1,36.5625,20.1,NA,374.2,161.4,14,0,16.8,53.3,6.5,0,203.8,229.2,18.8,0,0.1,50.4,7.7,0
2003-07-13,460.416666666667,59.8125,143.5,53.625,224.375,2.97916666666667,35.9375,19.9,NA,368.2,159.7,13.8,0,17.6,55.6,6.6,0,193.9,218.8,17.4,0,0.1,49.6,7.5,0
2003-07-14,455.875,59.6875,140.25,53.3125,225.375,1,35.9375,19.4,NA,391.8,172.7,14.7,0,19,61.3,7.2,0,271.2,286,25.4,0,0.1,53.3,8.2,0
2003-07-15,432.979166666667,58.0208333333333,111.25,53.2291666666667,222.479166666667,10.4583333333333,35.5625,18.3,NA,408.4,179.4,15.1,0,19.6,62.3,7.3,0,275.1,287.3,25.5,0,0.1,53.6,8.2,0
2003-07-16,448.5,NA,120.458333333333,53.0208333333333,222.5625,16.75,35.7083333333333,16.4,NA,387.6,171.8,14.4,0,18.3,60.1,6.9,0,268,285.3,25,0,0.1,52.7,7.9,0
2003-07-17,455.354166666667,52.1666666666667,120.5625,53.2291666666667,224.125,21.4166666666667,36.0208333333333,14.8,NA,362,159.5,13.3,0,13.8,46.6,5.3,0,157.9,188.7,14.6,0,0,43.6,6.6,3.6
2003-07-18,447.541666666667,NA,116.291666666667,53.1666666666667,223.166666666667,21.375,33.5416666666667,13.8,NA,365.6,161.8,13.3,0,16.1,52.6,6.1,0,229.6,248.6,21.2,0,0,47.7,7.1,0
2003-07-19,458.958333333333,50.5208333333333,125.645833333333,53.2083333333333,224.166666666667,20.75,35.1875,13.4,NA,375.1,165.8,13.4,0.7,16,52.2,6.1,0,235.6,256.5,21.9,0,0,49,7.3,0
2003-07-20,459.125,50.125,136.416666666667,53.375,224,10.75,34.5833333333333,12.8,NA,349.5,156,12.8,415,17.4,56.7,6.5,55.9,262.2,286.7,24.3,51.7,0.1,54.3,7.9,0
2003-07-21,477.354166666667,49.0416666666667,144.958333333333,53.0833333333333,226.020833333333,18.3333333333333,34.9583333333333,12.1,NA,329.9,146,11.8,0,14.3,46.6,5.3,0,232.8,248.7,21.5,0,0,44.7,6.4,1.1
2003-07-22,476.270833333333,48.6041666666667,141.395833333333,53.0416666666667,226.104166666667,21.0208333333333,34.7083333333333,11.5,NA,354,160.9,12.9,1.9,15.7,53.2,5.9,0,265.2,291.3,24.8,9.9,0.1,53.8,7.7,0.8
2003-07-23,463.5625,48.5208333333333,130.854166666667,52.6875,223.416666666667,21.0208333333333,35.5833333333333,11.2,NA,364.2,166,13.3,0,16.3,55.3,6.2,0,237.3,269.2,22,0,0.1,53.8,7.7,0
2003-07-24,436.520833333333,48.375,109.458333333333,52.875,221.208333333333,17.4166666666667,35.5625,10.8,NA,378.8,173.3,13.8,11,16.2,54.7,6,0,213,243.8,19.4,0,0.1,50.1,7.3,0.2
2003-07-25,437.875,28.6458333333333,113.416666666667,53.3125,222,13.5,35.6458333333333,10.3,NA,359.3,163.6,12.9,0,15.9,53.3,5.9,0,237.1,267.4,22,0,0.1,51.7,7.3,0
2003-07-26,422.0625,12.0416666666667,99.5208333333333,53.0208333333333,221.6875,11.8125,36.0208333333333,9.77,NA,339.7,156.5,12.4,29.7,13.9,47,5.2,72.4,219.9,253.7,20.7,287.8,0,50.1,7.3,0.2
2003-07-27,426.354166666667,NA,105.541666666667,53.2916666666667,221.354166666667,11.3541666666667,34.8125,9.37,NA,338.5,157.2,12.4,0.5,15,50.4,5.6,0,228.8,262.5,21.3,2.9,0.1,51.7,7.3,7.2
2003-07-28,416.625,NA,91.3333333333333,53.375,219.4375,16.5625,35.9166666666667,8.95,NA,354,163.9,12.7,0,18.2,59,6.6,0,274.1,291.9,24.9,0,0,50.1,7.1,0
2003-07-29,NA,NA,NA,NA,NA,NA,NA,11.1,NA,345.7,162.8,12.5,0,14.1,49.1,5.3,0,164.9,206,15,0,0,47.8,6.8,0
2003-07-30,372.75,11.9583333333333,84.2291666666667,49.2708333333333,181.729166666667,21.7708333333333,35.75,6.8,NA,207.1,100.2,8.1,73.3,12,42.2,4.6,26.7,180.9,206.4,17.1,61.9,0,38.7,5.5,4.3
2003-07-31,381.416666666667,11.7291666666667,105.291666666667,49.5208333333333,183.104166666667,8.5,35,6.1,NA,324.1,151.4,11.7,0,12.5,44,4.7,0,149.6,196.1,13.7,17,0,47.8,6.8,0
2003-08-01,391.354166666667,11.6041666666667,108.291666666667,49.7291666666667,194.0625,4.04166666666667,35.2291666666667,5.4,NA,352.5,166.3,12.8,0,14.5,49.5,5.5,0,157.6,194.8,14.4,0,0,44.6,6.4,0
2003-08-02,398.291666666667,11.2708333333333,94.7708333333333,49.6041666666667,202.5625,14.9791666666667,36.375,4.8,NA,349.1,166.4,13.1,37,16.9,57.3,6.4,13,237.4,251.2,22,13.2,0,40.7,5.7,1.2
2003-08-03,415.520833333333,11.0625,112.041666666667,49.4166666666667,205,11.7291666666667,37.3333333333333,4.2,NA,257.9,121.6,9.2,25,9.5,33.6,3.6,0,193.7,234.7,19,12.7,0,45.9,6.6,17.9
2003-08-04,427.020833333333,11.0625,120.208333333333,49.7083333333333,204.625,15.3333333333333,37.1458333333333,3.8,NA,333.4,160.1,12.4,0,14.7,50.6,5.6,0,216.7,245.5,20.8,0,0,44.4,6.4,0
2003-08-05,426.666666666667,11.1666666666667,128.9375,49.5,205.416666666667,5,37.8125,3.8,NA,333.1,161.1,12.4,83.9,14.8,52.2,5.7,13.6,175.8,215.9,16.4,160.5,0,47.4,6.8,12.7
2003-08-06,418.041666666667,11.0416666666667,119.479166666667,49.5,203.979166666667,7.41666666666667,37.6666666666667,3.7,NA,328,160.6,12.3,329.5,15.4,53.7,5.8,6.9,228.8,270.8,22.1,34.5,0.1,52.5,7.5,2.1
2003-08-07,411,11.125,114.020833333333,49.6666666666667,203.270833333333,6.0625,37.9791666666667,3.8,NA,314,155.3,12,53.2,14.4,51.3,5.6,2.7,202.4,235.8,19.6,0.5,0,44.2,6.4,0
2003-08-08,NA,11.7708333333333,NA,NA,NA,NA,NA,4.2,NA,296.2,143.7,11.1,0.9,13.2,46.1,5.1,0.7,214,259.7,21.6,13,0,50.9,7.5,0
2003-08-09,381.645833333333,11.9791666666667,144.375,49.2291666666667,130.770833333333,20.7083333333333,36.5625,4.3,NA,328,162.3,12.5,187.3,14.9,53.6,5.9,40.4,223.1,257.4,22,218.6,0,46.1,6.8,5.7
2003-08-10,373.3125,11.7291666666667,139.291666666667,49.2916666666667,130.270833333333,18.5833333333333,35.875,4.2,NA,329.1,164.2,12.9,119.4,17.4,60.2,6.8,2.5,248.8,281.9,24.6,217.5,0,49.9,7.5,26.1
2003-08-11,363.041666666667,NA,140.145833333333,49.5625,129.854166666667,5.3125,38.1666666666667,4.1,NA,318.6,158.9,12.4,22,14.3,51.5,5.7,5.4,160.7,205.3,15.6,0.5,0,47.3,7.1,0
2003-08-12,318.145833333333,NA,98.6458333333333,49.6666666666667,127.291666666667,3.66666666666667,38.875,3.9,NA,266.3,132.4,10.4,5.4,9.3,35,3.8,0.4,141.2,175.9,14.8,18,0,35.1,5.3,1.2
2003-08-13,321.083333333333,11.7291666666667,103.75,49.5,127.145833333333,1.04166666666667,39.6458333333333,4.1,NA,296.7,149.8,11.7,9.5,13,48.5,5.3,3.6,186.9,219.3,19.2,17.9,0,40.3,6.2,1.4
2003-08-14,312.3125,NA,96.6041666666667,49.6041666666667,125.479166666667,2.9375,37.6875,4.4,NA,221.6,112.2,8.9,110.9,9.8,36.7,4,4.4,157,187,15.9,66.2,0,34.9,5.3,8.6
2003-08-15,324.125,NA,95.4583333333333,49.8333333333333,124.895833333333,14.25,39.6875,4.3,NA,214.6,109.9,8.6,33.5,9,36,3.9,27.6,95.8,134.2,9.7,54.3,0,33.3,5.1,0.3
2003-08-16,NA,NA,NA,NA,NA,NA,NA,4.3,NA,208.6,106.5,8.7,17.8,7.6,31.4,3.3,13.2,81.9,112.4,8.4,64.3,0,27.3,4.2,7.6
2003-08-17,NA,NA,NA,NA,NA,NA,NA,4.3,NA,200.9,104.2,8.2,6.9,9.7,36,4,3.5,105.8,137.2,10.5,51.6,0,31.7,5.1,0.2
2003-08-18,NA,NA,NA,NA,NA,NA,NA,4.3,NA,278.2,142.4,11.4,0,10.2,39.5,4.4,0.3,119,158.2,12.2,17.4,0,36.3,5.7,0
2003-08-19,NA,12,NA,NA,NA,NA,NA,4.3,NA,218.8,113.4,9,1.8,8.9,34.6,3.9,1.2,106.1,142.9,11.1,172,0,33.4,5.3,82
2003-08-20,396.791666666667,NA,68.3125,50.0833333333333,223.5,13.4583333333333,41.4375,4.3,NA,288.5,146.9,11.8,0,12.4,45.6,5.3,0,183.8,219.8,20,0,0,41.8,6.8,0
2003-08-21,327.291666666667,11.9375,4.6875,49.7708333333333,215.041666666667,17.3125,40.4791666666667,4.3,NA,283.2,145.2,12.1,34.6,12.5,46.5,5.4,16.2,194.1,231.2,21.4,13.3,0,43.6,7.1,0.1
2003-08-22,NA,11.9583333333333,NA,NA,NA,NA,NA,4.3,NA,276.4,142.2,11.8,40.8,11.8,44.6,5.2,0.1,174.4,206.9,19.3,27.2,0,38.1,6.4,2.7
2003-08-23,297.875,11.6875,3.54166666666667,29.7291666666667,214.083333333333,9.29166666666667,41.2291666666667,4.1,NA,273.7,138.6,11.8,13.1,10.7,40.1,4.7,0,166.1,193.3,18.3,0,0,34.3,5.7,0
2003-08-24,329.25,11.4375,16.375,48.6041666666667,218.604166666667,7.79166666666667,37.875,4,NA,266.6,135.9,11.7,6.5,10.7,40.9,4.8,0.7,116.1,144.3,12.3,12.3,0,31.1,5.5,0
2003-08-25,347.520833333333,11.0833333333333,34.9583333333333,46.25,220.291666666667,5.91666666666667,40.1041666666667,3.7,NA,162.4,83,7.2,26.9,7.5,28.6,3.5,5.3,82.2,108.8,9.1,25.7,0,26.1,4.6,0.3
2003-08-26,NA,11.625,NA,NA,NA,NA,NA,4.1,NA,261.1,131.6,11.6,63,10.7,38.9,4.8,5,120.9,150.6,13.1,156,0,33.2,6,27.1
2003-08-27,331.104166666667,11.3958333333333,20.3541666666667,45.1041666666667,218.666666666667,2.72916666666667,44.25,3.9,NA,221.7,113.1,9.8,0,8.1,30.2,3.8,0.2,96.9,126.1,10.8,86.1,0,29.1,5.3,3.6
2003-08-28,346.979166666667,11,32.6666666666667,44.6666666666667,218.729166666667,7.5,43.4166666666667,3.5,NA,203.4,102.6,9,49.2,7.8,28.3,3.6,4.2,101.4,131,11.5,1.1,0,29.7,5.7,12.4
2003-08-29,380.75,11,134.1875,45.7083333333333,166.604166666667,2.25,32,3.6,NA,167.2,82.8,7.3,122.2,6.6,21.6,2.8,0,98.3,123.9,11.1,16.4,0,27.9,5.5,3.5
2003-08-30,361.104166666667,14.1041666666667,173.854166666667,47.75,130.770833333333,8.72916666666667,0,5.6,NA,200.5,102.5,9.5,369.7,7.3,27.7,3.5,11.1,127.7,145.7,15.7,111,0,26.1,5.3,11.3
2003-08-31,367.854166666667,11,179.125,42.25,97.9166666666667,17.5,31.0625,4,NA,226.8,114.4,10.6,0,9.3,33.6,4.5,0,117,147,14.1,0,0,32.8,6.6,0
2003-09-01,416.916666666667,11,186.083333333333,54.2708333333333,113.333333333333,20.3958333333333,42.8333333333333,4.4,NA,237.4,119.1,11.1,0,9.6,33.9,4.5,0,148,163.8,18.1,0,0,29.9,6.2,0
2003-09-02,344.979166666667,NA,176.895833333333,37.3125,71.4166666666667,18.375,40.9791666666667,5,NA,218.4,108.9,10.3,0,8.9,31.4,4.3,0,133.6,146,16.5,0,0,26.1,5.7,0
2003-09-03,305.104166666667,11,163.645833333333,49.1666666666667,37.7916666666667,15.1666666666667,39.3333333333333,6,NA,238.9,120.4,11.6,4.8,9.1,32.1,4.5,0.4,114.2,133,13.7,0,0,28.1,6.2,0
2003-09-04,272.083333333333,NA,136.708333333333,47.8541666666667,37.1041666666667,9.5625,40.8541666666667,7,NA,187.8,94.4,9.2,60.1,7.9,27.6,3.9,1.3,99.5,117.8,12.4,14.7,0,25.4,6,3.2
2003-09-05,271.791666666667,12.0208333333333,148.416666666667,45.1041666666667,35.9791666666667,2.5,39.7916666666667,5,NA,163.1,81.1,8.1,0,6.3,22.3,3.2,31.7,80.3,88.4,9.7,70.4,0,16.8,4.2,27.6
2003-09-06,315.604166666667,12,152.479166666667,45.4583333333333,71.8333333333333,5.625,40.2083333333333,4.8,NA,146.3,71.6,7.3,173.5,7.7,24.9,3.7,55.5,79.4,85.2,9.5,214,0,16.8,4.2,13.4
2003-09-07,260.145833333333,121.666666666667,88.6875,45.6458333333333,81.125,5.25,39.4375,70.3,NA,129.7,65.2,7,97.6,7.4,25.1,3.8,8.7,83.8,90.3,10.5,105.2,0,18.7,4.9,33
2003-09-08,279.833333333333,155.479166666667,105.1875,45.3958333333333,81.9583333333333,5.79166666666667,41.5,73.7,NA,204.8,99.5,10.5,61.2,8.2,27.4,4.3,16.1,100.1,108.3,13,237,0,22.1,5.7,0
2003-09-09,274.104166666667,256.583333333333,64,47.2916666666667,114.083333333333,6.79166666666667,41.9375,180,NA,154.3,72.4,7.8,82.8,5.1,16.5,2.7,21.2,69.6,75.6,9,30,0,16.2,4.4,0
2003-09-10,238.520833333333,231.375,7,45.5625,141.75,1.20833333333333,43,162,NA,122.6,55.7,6.1,850.8,4.6,14.8,2.6,80.7,75.9,76.2,10.4,185.3,0,15,4.4,3.4
2003-09-11,240.270833333333,NA,7,45.2083333333333,141.854166666667,3.45833333333333,42.75,383,NA,177.1,83.7,9.3,1.7,7.2,23.5,4,0,104.3,100.8,13.8,3.9,0,18,5.5,0
2003-09-12,NA,NA,NA,NA,NA,NA,NA,561,NA,171.3,80.3,9.1,0,7.9,25.1,4.1,0,116,107.2,15.6,0,0,17.1,5.5,0
2003-09-13,NA,NA,NA,NA,NA,NA,NA,786,NA,200.3,95.4,11.1,0,11.1,34.5,5.7,0,148.1,125,19.5,0,0,17,5.7,0
2003-09-14,NA,NA,NA,NA,NA,NA,NA,2160,NA,188.4,88.7,10.6,0,10,30.6,5.1,0,143,120.1,19.6,0,0,18.1,6.6,0
2003-09-15,NA,NA,NA,NA,NA,NA,NA,992,NA,198.5,92.3,11.4,24.7,11.1,34,5.9,0,152,117.9,20.9,96.1,0,13,5.3,51.2
2003-09-16,326.0625,9.27083333333333,146.541666666667,45.6041666666667,90.5625,1,42.3541666666667,164,NA,204.4,94.1,12,19.3,11.8,35,6.3,0,155.8,114.9,21.1,20.4,0,11.4,5.1,1.8
2003-09-17,259.333333333333,0.3125,125.875,45.1041666666667,30.625,16.375,41.3541666666667,100,NA,200.5,89.6,11.9,0,11.9,34.9,6.3,0,155.8,113.1,22.1,0,0,12.8,6.4,0
2003-09-18,221.9375,NA,84.6458333333333,45.4166666666667,30.0625,20.5833333333333,41.2291666666667,50,NA,184.4,82.3,11.1,0,10.7,31.4,5.8,0,145.6,103,21.2,0,0,12.6,6.8,0
2003-09-19,218.666666666667,NA,85.9791666666667,45.4166666666667,29.6458333333333,17.2916666666667,40.3333333333333,19,NA,163.5,71.9,9.8,0,9.8,27.7,5.2,0,130.6,87.4,18.9,0,0,9.8,6,0
2003-09-20,198.083333333333,0,70.4583333333333,45.3125,29.375,12.5,40.4375,21,NA,186.7,79.6,11.5,150.1,10,27.8,5.5,71,128.3,80.9,18.6,415.2,0,5.6,4.2,5.1
2003-09-21,197.229166666667,NA,73.9375,45.3333333333333,29.5833333333333,5.8125,42.5625,0.7,NA,175.4,70.8,10.8,0,9.7,25.9,5.2,0,126.3,75.6,18.8,0,0,7.1,5.7,0
2003-09-22,193.125,NA,74.8541666666667,45.75,26.625,5.41666666666667,40.4791666666667,0.4,NA,157.6,60.3,9.8,0,7.6,18.7,4.3,0,96.5,56.3,14.7,0,0,4.8,5.1,0
2003-09-23,180.666666666667,NA,79.0416666666667,45.6666666666667,12,1,42.9583333333333,0.35,NA,153.2,55.9,9.6,0,7.7,18.5,4.4,0,86.1,50.2,12.6,0,0,4.3,4.9,0
2003-09-24,180.1875,6.27083333333333,64.8958333333333,45.2083333333333,12,15.7708333333333,42.3125,0.35,NA,137.6,48.7,8.5,0,6.3,14.7,3.8,0,70.8,38.4,10.6,0.7,0,3.6,4.9,0.7
2003-09-25,200.229166666667,7.89583333333333,79.7291666666667,45.3541666666667,12,20.6666666666667,42.4791666666667,0.4,NA,121.3,39.3,7.2,0,5.3,12.5,3.1,0,87.3,38.6,14.6,0,0,3.2,5.3,0
2003-09-26,220.8125,9.29166666666667,106.666666666667,45.8541666666667,12,13.2916666666667,43,0.42,NA,151.6,49.5,9.5,0,7.8,18.4,4.5,0,84.6,41.1,12.8,0,0,3.2,5.3,0
